novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Tar Baby (1981),lot,347653,347656,character_reference,0.7,Lot,in she'll be out of here like a shot. She's got a lot of cleaning up to do with Michael. It's sitting o
Tar Baby (1981),lot,349705,349708,character_reference,0.7,Lot,"him to."" ""And she never objected to it, Ondine. A lot of wives would have."" ""I suppose."" ""Lay back. Put"
Tar Baby (1981),Eve,351046,351049,character_reference,0.7,Eve,lephone. Mar- garet would have caved in Christmas Eve except for the busy-ness of confirming the disast
Tar Baby (1981),lot,359600,359603,character_reference,0.7,Lot,"With the young people there, teenagers. There's a lot of suicide among Indian teenagers. The conditions"
Tar Baby (1981),Lot,361937,361940,character_reference,0.7,Lot,"if she would be amused. She seemed not to hear. ""Lot of fat in a goose."" Ondine was slicing her ham. “"
Tar Baby (1981),Gideon,363594,363600,character_reference,0.7,Gideon,"ge. This is an old-fashioned Christmas."" ""Too bad Gideon couldn't come."" Son, who seemed to be the only on"
Tar Baby (1981),Gideon,363733,363739,character_reference,0.7,Gideon,"d been silent until then. ""Who?"" asked Valerian. ""Gideon. Yardman."" ""His name is Gideon?"" asked Jadine. ""W"
Tar Baby (1981),Gideon,363764,363770,character_reference,0.85,Gideon,""" asked Valerian. ""Gideon. Yardman."" ""His name is Gideon?"" asked Jadine. ""What a beautiful name. Gideon."""
Tar Baby (1981),Gideon,363811,363817,character_reference,0.7,Gideon,"is Gideon?"" asked Jadine. ""What a beautiful name. Gideon."" Valerian smiled. ""Well, at least we knew Mary's"
Tar Baby (1981),Mary,363861,363865,character_reference,0.85,Mary,"Gideon."" Valerian smiled. ""Well, at least we knew Mary's name. Mary,"" said Jadine. ""Nope,"" said Son. ""No"
Tar Baby (1981),Mary,363874,363878,character_reference,0.85,Mary,"rian smiled. ""Well, at least we knew Mary's name. Mary,"" said Jadine. ""Nope,"" said Son. ""No?"" ""Thérèse."""
Tar Baby (1981),Gideon,363989,363995,character_reference,0.7,Gideon,"Wonderful,"" said Valerian. ""Thérèse the Thief and Gideon the Get Away Man."" Ondine looked up. ""They didn't"
Tar Baby (1981),Gideon,364281,364287,character_reference,0.7,Gideon,"deboard for some more mashed potatoes and gravy. ""Gideon stole apples?"" asked Son. ""Yep."" Valerian's back"
Tar Baby (1981),Mary,364408,364412,character_reference,0.85,Mary,"t him red-handed, so to speak. Them, rather. She, Mary, had them stuffed in her blouse. He had some in e"
Tar Baby (1981),job,370383,370386,thematic_reference,0.9,Job,"as if even staying on at the table let alone the job was hopeless. Valerian, at the head of his Christ"
Tar Baby (1981),Gideon,370931,370937,character_reference,0.85,Gideon,"hing Margaret, agreeing with Valerian and calling Gideon Yardman and never taking the trouble to know his"
Tar Baby (1981),job,381556,381559,thematic_reference,0.9,Job,"nt, I guess, or maybe she didn't want to lose her job."" He kissed the other cheek. ""I always wondered w"
Tar Baby (1981),hope,383337,383341,thematic_reference,0.8,Hope,"ge enough, maybe, to put your whole self into. ""I hope you are serious,"" she said. She left her panties"
Tar Baby (1981),Gideon,384378,384384,character_reference,0.7,Gideon,"ber her name? Didn't Yardman tell you her name?” ""Gideon."" ""Gideon. Didn't he introduce you?"" ""Go to sleep"
Tar Baby (1981),Gideon,384388,384394,character_reference,0.7,Gideon,"me? Didn't Yardman tell you her name?” ""Gideon."" ""Gideon. Didn't he introduce you?"" ""Go to sleep, Jadine."""
Tar Baby (1981),lot,384734,384737,character_reference,0.7,Lot,"mebody who's not up to it, you sure bring it up a lot.” ""I know what's going to happen. I'll fall aslee"
Tar Baby (1981),Gideon,393150,393156,character_reference,0.7,Gideon,"d to get out fast, so he used Jadine's ticket and Gideon's passport, and split. She was to follow as soon"
Tar Baby (1981),Gideon,394214,394220,character_reference,0.7,Gideon,"m, they both might try to stop her. He could call Gideon. He tried to remember that hillside hut, but all"
Tar Baby (1981),Gideon,394355,394361,character_reference,0.7,Gideon,"k walls and the record player sitting on a shelf. Gideon had no telephone, but messages got to him via a s"
Tar Baby (1981),Gideon,394523,394529,character_reference,0.7,Gideon,t out hair clippers. That was foolish. What could Gideon tell him anyway? He was so angry at the Americans
Tar Baby (1981),job,412824,412827,thematic_reference,0.9,Job,"n jog in the park. There wasn't a permanent adult job in the whole of the city for him, so he did teena"
Tar Baby (1981),job,415589,415592,thematic_reference,0.9,Job,"She said, ""Not tonight, I don't,"" so he left the job hauling boxes and took her home. All three, Nommo"
Tar Baby (1981),Gideon,420210,420216,character_reference,0.85,Gideon,and Empire State and figured out a way to collect Gideon's unem- ployment checks. But Jadine was not worri
Tar Baby (1981),mark,423261,423265,thematic_reference,0.9,Mark,"e was saying it. “It's funny, but I would see the mark and hear him cry but somehow I didn't believe it"
Tar Baby (1981),Mark,423337,423341,thematic_reference,0.9,Mark,"somehow I didn't believe it hurt all that much."" ""Mark"" she called it. She saw the mark. Didn't think it"
Tar Baby (1981),mark,423370,423374,thematic_reference,0.9,Mark,"all that much."" ""Mark"" she called it. She saw the mark. Didn't think it hurt ""all that much.” Like a lab"
Tar Baby (1981),job,429061,429064,thematic_reference,0.9,Job,"d to provide a solution. That was the future, her job at hand was to reveal the past. Right now she had"
Tar Baby (1981),lot,438212,438215,character_reference,0.7,Lot,"you."" • ""No, I didn't. You . . you wasn't a whole lot on my mind."" ""Oh, yes I was, and you felt good ha"
Tar Baby (1981),job,439118,439121,thematic_reference,0.9,Job,"1 might tell Mr. Street and then we'd be out of a job-a good job. I don't know now what I thought, to t"
Tar Baby (1981),job,439129,439132,thematic_reference,0.9,Job,"l Mr. Street and then we'd be out of a job-a good job. I don't know now what I thought, to tell the tru"
Tar Baby (1981),job,439695,439698,thematic_reference,0.9,Job,"he blew out a breath and she was old. ""Is that my job too? To stop you?"" ""No. It's not your job, Ondine"
Tar Baby (1981),job,439737,439740,thematic_reference,0.9,Job,"that my job too? To stop you?"" ""No. It's not your job, Ondine. But I wish it had been your duty. I wish"
Tar Baby (1981),Sarah,448883,448888,character_reference,0.85,Sarah,"he same time by news that some woman named Brown, Sarah or Sally or Sadie-from the way they pronounced it"
Tar Baby (1981),Hope,451876,451880,thematic_reference,0.8,Hope,"re a while back."" ""They told me."" ""Be at peace."" ""Hope so."" ""She slept with a shotgun every night."" ""Huh"
Tar Baby (1981),Paul,465062,465066,character_reference,0.85,Paul,"""Today? You can't leave today."" ""Why not?"" ""Ernie Paul is coming. We called him up. He left from Mont- g"
Tar Baby (1981),Paul,465182,465186,character_reference,0.85,Paul,"e here Monday."" Soldier was alarmed. ""Who's Ernie Paul?"" ""He's one of us. Grew up with Son and Drake and"
Tar Baby (1981),Sarah,467930,467935,character_reference,0.85,Sarah,Rosa and Thérèse and Son's dead mother and Sally Sarah Sadie Brown and Ondine and Soldier's wife Ellen a
Tar Baby (1981),Paul,471354,471358,character_reference,0.85,Paul,"not function elsewhere. An excuse to fish. Ernie Paul could come to New York-faster, even, if he flew."
Tar Baby (1981),Paul,472275,472279,character_reference,0.85,Paul,"there. Of course I'll be there. Waiting."" ""Ernie Paul has a car. I'll go back to Montgomery with him to"
Tar Baby (1981),Paul,472858,472862,character_reference,0.85,Paul,ave called. She imagined him carousing with Ernie Paul and Soldier. Then another weekend rolled by and s
Tar Baby (1981),Paul,472962,472966,character_reference,0.85,Paul,till no Son. Apparently he knew how to call Ernie Paul but not how to call her. She thought of calling E
Tar Baby (1981),Paul,476714,476718,character_reference,0.85,Paul,him. He thought she was fighting him about Ernie Paul and being late and not calling. She thought so to
Tar Baby (1981),job,477034,477037,thematic_reference,0.9,Job,"that had nothing to show but breasts. He needed a job, a degree, she said. They should go in business f"
Tar Baby (1981),Gideon,481355,481361,character_reference,0.7,Gideon,"want to be a yardman all your life?"" ""His name is Gideon! Gideon! Not Yardman, and Mary Thérèse Foucault,"
Tar Baby (1981),Gideon,481363,481369,character_reference,0.7,Gideon,"be a yardman all your life?"" ""His name is Gideon! Gideon! Not Yardman, and Mary Thérèse Foucault, you hear"
Tar Baby (1981),Mary,481388,481392,character_reference,0.85,Mary,"e?"" ""His name is Gideon! Gideon! Not Yardman, and Mary Thérèse Foucault, you hear me! Why don't you ask"
Tar Baby (1981),job,481875,481878,thematic_reference,0.9,Job,hem down there with him not knowing if they had a job or not. You should cook for them. What the hell k
Tar Baby (1981),Gideon,481979,481985,character_reference,0.7,Gideon,"nd of education is it that didn't teach you about Gideon and Old Man and me. Nothing about me!"" When he pu"
Tar Baby (1981),job,490320,490323,thematic_reference,0.9,Job,"ife. So have that white "" man's baby, that's your job. You have been doing it for two hun- dred years,"
Tar Baby (1981),last supper,499176,499187,thematic_reference,0.8,Last Supper,"t in case-no explanatory, loophole-laden note. No last supper. New York had agreed with her exit. A cab right a"
Tar Baby (1981),job,502472,502475,thematic_reference,0.9,Job,d. I can't expect Sydney to do this. It's not his job really. Ondine's either. I really could use you n
Tar Baby (1981),hope,506633,506637,thematic_reference,0.8,Hope,"ver, Nanadine, besides, I hit him too."" ""I should hope so. I should damn well hope so. Oh, baby, baby, h"
Tar Baby (1981),hope,506661,506665,thematic_reference,0.8,Hope,"t him too."" ""I should hope so. I should damn well hope so. Oh, baby, baby, how could you run off with a"
Tar Baby (1981),hope,513870,513874,thematic_reference,0.8,Hope,"""From what she says he beat her up some."" ""Then I hope he does come,"" said Sydney. ""I'll put that bullet"
Tar Baby (1981),lot,524298,524301,character_reference,0.7,Lot,"cs were shoved in there and she dropped the whole lot eyes into the girl's plastic pail. ""Bye, Mary, I"
Tar Baby (1981),Mary,524343,524347,character_reference,0.85,Mary,"hole lot eyes into the girl's plastic pail. ""Bye, Mary, I have to go. Good luck.” Jadine pushed open the"
Tar Baby (1981),Gideon,531017,531023,character_reference,0.85,Gideon,"an French he'd learned in Vietnam, he simply said Gideon? Thérèse? The owner and another man told him some"
Tar Baby (1981),Gideon,531134,531140,character_reference,0.7,Gideon,"could not understand about Thérèse, and mentioned Gideon's name in connection with ""taxi."" He nodded and s"
Tar Baby (1981),Gideon,532051,532057,character_reference,0.85,Gideon,"nce, glancing at the drivers of the taxis in case Gideon might be one. Three hours of walking and he was n"
Tar Baby (1981),Paul,533322,533326,character_reference,0.85,Paul,"n, Rascal, Turner and Soldier and Drake and Ernie Paul who left the serv- ice a first lieutenant and now"
Tar Baby (1981),Gideon,535989,535995,character_reference,0.85,Gideon,"d added nothing to it. He smiled. ""What work does Gideon do now?"" ""Hires out,"" she said. ""To taxi men."" Dr"
Tar Baby (1981),Gideon,537551,537557,character_reference,0.85,Gideon,from the awkwardness and walk around outside when Gideon came in. The day's disappointment ran from his fa
Tar Baby (1981),hope,537842,537846,thematic_reference,0.8,Hope,"end to."" ""Isle des Chevaliers?"" ""Yes."" ""Murder, I hope."" Gideon took off his shirt and walked to the sin"
Tar Baby (1981),Gideon,537849,537855,character_reference,0.7,Gideon,""" ""Isle des Chevaliers?"" ""Yes."" ""Murder, I hope."" Gideon took off his shirt and walked to the sink. Son sh"
Tar Baby (1981),Gideon,537946,537952,character_reference,0.7,Gideon,"k. Son shook his head. ""I need some information."" Gideon leaned over the sink washing his hands and face."
Tar Baby (1981),Gideon,538102,538108,character_reference,0.7,Gideon,"il and handed it to him. ""What you want to know?"" Gideon asked, drying his ears. ""If she's there. If she's"
Tar Baby (1981),Gideon,538199,538205,character_reference,0.85,Gideon,"If she's not, I need an address."" ""Christ,"" said Gideon, and snapped his cloth in disgust. “I knew it. Th"
Tar Baby (1981),Gideon,538585,538591,character_reference,0.85,Gideon,"t grunts, ""Unh, unh, unh, unh.” ""Stop that!"" said Gideon. ""Fix some food, for Christ's sake!"" Thérèse stoo"
Tar Baby (1981),Gideon,538825,538831,character_reference,0.7,Gideon,"sied herself picking stones out of the rice while Gideon told Son that the yalla was gone. ""She was here?"
